gig_title,gig_url,rating_raw,seller_level_raw,price_raw,rating,review_count,price_pkr,seller_level,title_clean,title_word_count,seller_username,listing_position,log_price_pkr,log_review_count,cluster,niche_name,predicted_review
I will build and model data for your business use case in bigquery,https://www.fiverr.com/arjunvijayan/structure-data-in-bigquery?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=43&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=27b751c9-019f-40cd-9c0a-2bb2c7374e51,5.0(5),Level 2 Seller,"PKR 116,369",5.0,5.0,116369,Level 2 Seller,i will build and model data for your business use case in bigquery,13,arjunvijayan,43,11.664530049102122,1.791759469228055,1,data / help / provide,9.089498325838793
I will do big data analytics using apache spark,https://www.fiverr.com/haris5f/do-data-processing-using-apache-spark?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=44&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=4d2df542-22e6-411f-81f7-d2ed3b8ad5ce,5.0(3),,"PKR 6,526",5.0,3.0,6526,Unknown,i will do big data analytics using apache spark,9,haris5f,44,8.783702698635217,1.3862943611198906,9,big data / big / data,1.1849593933427047
"I will help with data engineering in gcp,azure postgres, snowflake",https://www.fiverr.com/arjunvijayan/help-with-data-environment-in-azure-gcp-aws-other?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=45&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=3f467347-8b4b-4528-bc16-8eecaf22c137,4.8(8),Level 2 Seller,"PKR 103,318",4.8,8.0,103318,Level 2 Seller,i will help with data engineering in gcp azure postgres snowflake,11,arjunvijayan,45,11.545576568494724,2.19722457733622,5,engineering / data engineering / data,7.232675169739467
I will help you  write and optimize queries in sql,https://www.fiverr.com/atharabbas97/to-help-you-with-write-and-optimize-queries-in-sql?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=46&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=3a7a19a1-634d-4dd2-9795-36cd30b5243f,5.0(3),,"PKR 1,088",5.0,3.0,1088,Unknown,i will help you write and optimize queries in sql,10,atharabbas97,46,6.9930151229329605,1.3862943611198906,1,data / help / provide,1.8776315557460523
I will do data engineering using aws and python,https://www.fiverr.com/haris5f/do-data-engineering-using-aws-and-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=47&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=ec855b69-529e-4821-bd98-350e11a0f361,5.0(1),,"PKR 4,351",5.0,1.0,4351,Unknown,i will do data engineering using aws and python,9,haris5f,47,8.378390788535778,0.6931471805599453,5,engineering / data engineering / data,1.1997960098715321
I will do data cleaning using python pandas,https://www.fiverr.com/solarseas/do-data-cleaning-using-python-pandas?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=e43a467c71bcc328cfacd7856fdad1a8&pckg_id=1&pos=48&context_type=rating&funnel=e43a467c71bcc328cfacd7856fdad1a8&imp_id=ae5642f4-a859-4ca3-887e-06658496c754,,,"PKR 1,088",,,1088,Unknown,i will do data cleaning using python pandas,8,solarseas,48,6.9930151229329605,,4,python / analysis / using,4.991582890009335
I will help you with teradata developer activities,https://www.fiverr.com/sandeepreddy155/help-you-with-teradata-developer-activities?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=1&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=edaf7831-5ca8-449e-893e-2e73e3986ddc,5.0(2),,"PKR 4,351",5.0,2.0,4351,Unknown,i will help you with teradata developer activities,8,sandeepreddy155,1,8.378390788535778,1.0986122886681098,1,data / help / provide,4.7334791417565505
I will provide you any data engineering service,https://www.fiverr.com/awaisakram64/provide-you-any-machine-learning-project?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=2&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=413e59ff-246c-48d9-969a-6796383b1925,5.0(4),Level 1 Seller,"PKR 8,701",5.0,4.0,8701,Level 1 Seller,i will provide you any data engineering service,8,awaisakram64,2,9.071308163280625,1.6094379124341005,5,engineering / data engineering / data,4.126959174802597
I will do snowflake database query writing,https://www.fiverr.com/sandeepreddy155/do-snowflake-database-query-writing?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=3&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=c99cfa24-c9b6-45b8-a285-236bcccafb37,,,"PKR 1,088",,,1088,Unknown,i will do snowflake database query writing,7,sandeepreddy155,3,6.9930151229329605,,1,data / help / provide,4.822902174022951
"I will write sql for db2, mysql, hive, couch base",https://www.fiverr.com/jitendrakuma744/write-sql-for-db2-mysql-hive-couch-base?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=4&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=b8b53cff-d2ca-4c2e-ab74-3e70c635531d,,,"PKR 1,088",,,1088,Unknown,i will write sql for db2 mysql hive couch base,10,jitendrakuma744,4,6.9930151229329605,,1,data / help / provide,1.7419115490543633
I will be your professional  quantity surveyor,https://www.fiverr.com/kamal_0057/be-your-professional-quantity-surveyor?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=5&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=baeb8a34-4866-4d69-ae57-7e1ae848b6fc,,,"PKR 3,263",,,3263,Unknown,i will be your professional quantity surveyor,7,kamal_0057,5,8.090708716083997,,1,data / help / provide,7.227003087338822
"I will do categorization or classification of your image, text, video data",https://www.fiverr.com/md_russel1/do-categorization-or-classification-of-your-image-text-video-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=6&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&seller_online=true&imp_id=7519b945-db81-4a2a-ba72-e894c8ca354d,5.0(2),,"PKR 2,176",5.0,2.0,2176,Unknown,i will do categorization or classification of your image text video data,12,md_russel1,6,7.685703061234547,1.0986122886681098,1,data / help / provide,2.9351778145073824
I will make dashboard for iot,https://www.fiverr.com/rjsdevs/create-web-dashboard-for-iot?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=7&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=14f0cbe8-99fe-4a88-a4e4-b7193a52a071,5.0(6),Level 1 Seller,"PKR 1,088",5.0,6.0,1088,Level 1 Seller,i will make dashboard for iot,6,rjsdevs,7,6.9930151229329605,1.9459101490553128,1,data / help / provide,6.7753108547415835
I will do surveying problems and assignments,https://www.fiverr.com/ajaykirshan/do-surveying-problems-and-assignments?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=8&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=9ec07f8c-1ac5-41db-98b9-c162eea64c6d,5.0(1),,"PKR 2,176",5.0,1.0,2176,Unknown,i will do surveying problems and assignments,7,ajaykirshan,8,7.685703061234547,0.6931471805599453,1,data / help / provide,2.2149756363984165
I will totally change the way you think about data helping you with power query,https://www.fiverr.com/davidealcaro/totally-change-the-way-you-think-about-data-helping-you-with-pquery-bidashboard?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=9&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=99aac257-2037-4959-a139-608bdd71a8f7,,,"PKR 3,263",,,3263,Unknown,i will totally change the way you think about data helping you with power query,15,davidealcaro,9,8.090708716083997,,1,data / help / provide,3.606202715481648
I will build data engineering pipelines,https://www.fiverr.com/koushikthota/help-build-data-pipelines?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=10&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=38cfd112-6eba-41c2-ace6-846d2166f680,5.0(2),,"PKR 10,876",5.0,2.0,10876,Unknown,i will build data engineering pipelines,6,koushikthota,10,9.294405747093853,1.0986122886681098,5,engineering / data engineering / data,0.6261666942086155
"I will do data tasks include scala and spark and related , etl",https://www.fiverr.com/gini90/do-data-tasks-include-scala-and-spark-and-related-etl?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=11&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=aa60fdd6-68e2-437b-a57c-29ab5016bb14,,,"PKR 3,263",,,3263,Unknown,i will do data tasks include scala and spark and related etl,12,gini90,11,8.090708716083997,,8,etl / data / create,4.440970172448174
I will do web scrapping and help you get and process your data,https://www.fiverr.com/joaopauloalv143/web-scrape-whatever-you-want-and-help-you-get-and-process-your-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=12&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=dcb75ba4-8165-41de-b758-07b1eaea0e2f,,,"PKR 13,051",,,13051,Unknown,i will do web scrapping and help you get and process your data,13,joaopauloalv143,12,9.47669665771321,,1,data / help / provide,8.814555765001078
I will do web scraping for you,https://www.fiverr.com/li_shan/do-web-scraping-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=13&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=b27df18c-6ed6-4663-95e8-9dc66c2e16a7,,,"PKR 1,088",,,1088,Unknown,i will do web scraping for you,7,li_shan,13,6.9930151229329605,,3,scraping / web / web scraping,15.226896575257253
I will do speech recognition system,https://www.fiverr.com/mesuttoruk/do-speech-recognition-system?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=14&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=75d34dba-d2eb-41cc-9cab-1e2f1f9a8db8,,,"PKR 21,752",,,21752,Unknown,i will do speech recognition system,6,mesuttoruk,14,9.987506958039702,,1,data / help / provide,3.6912686560416876
I will automate your any task in excel by using excel vba macros,https://www.fiverr.com/osamaahmed1999/automate-your-any-task-in-excel-by-using-excel-vba-macros?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=15&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=e92fa415-f544-4a3c-a082-dd8e7cc4de45,,Level 1 Seller,"PKR 1,088",,,1088,Level 1 Seller,i will automate your any task in excel by using excel vba macros,13,osamaahmed1999,15,6.9930151229329605,,10,excel / vba / macros,48.73346003476278
"I will work on the data extraction, transformation and loading using AWS, azure service",https://www.fiverr.com/laxmirodd/work-on-the-data-extraction-transformation-and-loading-using-aws-azure-service?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=16&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=7cffedc6-b0eb-436d-b665-f3aa9a4ff612,,,"PKR 2,176",,,2176,Unknown,i will work on the data extraction transformation and loading using aws azure service,14,laxmirodd,16,7.685703061234547,,1,data / help / provide,5.301518819509722
I will do etl and data engineering jobs,https://www.fiverr.com/demigod11/do-etl-and-data-engineering-jobs?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=17&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=bf60d5a6-3dc3-41af-8951-056a4892ae65,,,"PKR 4,351",,,4351,Unknown,i will do etl and data engineering jobs,8,demigod11,17,8.378390788535778,,5,engineering / data engineering / data,1.4914325496456167
I will be your personal fba amazon virtual assistant amazon ppc,https://www.fiverr.com/salal55/be-your-excellent-long-term-personal-virtual-assistant?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=18&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=708f643c-6b54-4396-bb60-a241c9bf5dfe,,,"PKR 1,088",,,1088,Unknown,i will be your personal fba amazon virtual assistant amazon ppc,11,salal55,18,6.9930151229329605,,1,data / help / provide,6.952897730668293
I will be your tech partner and bigdata developer,https://www.fiverr.com/debashis_sahoo/tech-partner-and-bigdata-master?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=19&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=398d3e43-9e11-4fc7-b2b5-62d1a219bb6a,,,"PKR 4,351",,,4351,Unknown,i will be your tech partner and bigdata developer,9,debashis_sahoo,19,8.378390788535778,,1,data / help / provide,5.0686300607147805
I will do linkedin resume business resume redesign analytics job hunting resume,https://www.fiverr.com/adexmighty/do-linkedin-resume-business-resume-redesign-analytics-job-hunting-resume?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=20&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=ee2ec7a6-b122-41dc-b8ee-c8670c3bc1a0,,,"PKR 6,526",,,6526,Unknown,i will do linkedin resume business resume redesign analytics job hunting resume,12,adexmighty,20,8.783702698635217,,1,data / help / provide,5.695319734354574
"I will do data entry work typing image,pdf into word, excel",https://www.fiverr.com/ayanwarraich786/do-data-entry-work-typing-image-pdf-into-word-excel?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=21&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=f18b1cdc-98eb-4112-8707-9d81aa5f3bce,,,"PKR 1,088",,,1088,Unknown,i will do data entry work typing image pdf into word excel,12,ayanwarraich786,21,6.9930151229329605,,1,data / help / provide,4.227165141769702
I will connect with sports data and find live data to integrate for whatever use,https://www.fiverr.com/kaiwhitey/connect-with-sports-data-and-find-live-data-to-integrate-for-whatever-use?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=22&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=8b5bded5-7931-4ae9-892d-545e9d912051,,,"PKR 6,526",,,6526,Unknown,i will connect with sports data and find live data to integrate for whatever use,15,kaiwhitey,22,8.783702698635217,,1,data / help / provide,1.8958472667918937
I will do any work that you need related with data,https://www.fiverr.com/danielrfgarcia/do-any-work-that-you-need-related-with-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=23&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=fc27bf6f-37e7-47e5-b9a9-190ef592f662,,,"PKR 10,876",,,10876,Unknown,i will do any work that you need related with data,11,danielrfgarcia,23,9.294405747093853,,1,data / help / provide,7.722634209227408
I will create pipeline in azure data factory and program in python,https://www.fiverr.com/ibk2510/create-pipeline-in-azure-data-factory-and-program-in-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=24&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=aebf9347-79b9-48f6-96a8-16e30cbed486,,,"PKR 6,526",,,6526,Unknown,i will create pipeline in azure data factory and program in python,12,ibk2510,24,8.783702698635217,,8,etl / data / create,2.5436408842950096
I will do detailed cost estimation and quantity takeoff,https://www.fiverr.com/shafqatfarouk/do-detailed-cost-estimation-and-quantity-takeoff?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=25&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=9d73302e-e0d9-4059-bd50-08fe7162a195,,,"PKR 1,088",,,1088,Unknown,i will do detailed cost estimation and quantity takeoff,9,shafqatfarouk,25,6.9930151229329605,,1,data / help / provide,2.6705923791753436
I will develop python programs to extract and process data from excel files,https://www.fiverr.com/justinnguyende/help-your-business-in-digital-transformation?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=26&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=7a0533e2-52f0-48d6-a486-b1fb9af2e9e0,,,"PKR 16,314",,,16314,Unknown,i will develop python programs to extract and process data from excel files,13,justinnguyende,26,9.69984020902742,,7,develop / develop data / data,4.517135022404545
I will set up serverside tag manger to improve your analytics,https://www.fiverr.com/simonrmortensen/set-up-serverside-tag-manger-to-improve-your-analytics?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=27&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=2670dc82-5b7b-4c35-aa9b-ec1592fecd51,,,"PKR 217,511",,,217511,Unknown,i will set up serverside tag manger to improve your analytics,11,simonrmortensen,27,12.290009300402728,,1,data / help / provide,3.5186433882370824
I will do a full analysis of your data,https://www.fiverr.com/omarelyousfi/do-a-full-analysis-of-your-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=28&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=5e02c9cf-b03b-4099-944f-85db6bed4e85,,,"PKR 2,176",,,2176,Unknown,i will do a full analysis of your data,9,omarelyousfi,28,7.685703061234547,,4,python / analysis / using,3.2153862360647834
I will do data entry typing work in excel spreadsheet,https://www.fiverr.com/mdabuabash/do-data-entry-typing-work-in-excel-spreadsheet?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=29&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=025dd3ee-340a-420a-9887-d550d6724d1a,,,"PKR 4,351",,,4351,Unknown,i will do data entry typing work in excel spreadsheet,10,mdabuabash,29,8.378390788535778,,10,excel / vba / macros,12.297882586212339
I will do data science python jobs,https://www.fiverr.com/huzefaanver/do-data-analysis-in-python-using-pandas-numpy-matplotlib?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=30&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=1d5b977c-44a8-454e-a323-c3ebe3c99eba,,,"PKR 2,176",,,2176,Unknown,i will do data science python jobs,7,huzefaanver,30,7.685703061234547,,2,data science / science / data,4.622518443092131
"I will setup data pipe line in between gcp, AWS, azure",https://www.fiverr.com/tnsankar/server-network-admin-and-solution?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=31&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&seller_online=true&imp_id=5b9e52f0-a1ff-453c-a914-47a1d7969ddd,,Level 1 Seller,"PKR 5,438",,,5438,Level 1 Seller,i will setup data pipe line in between gcp aws azure,11,tnsankar,31,8.60135049942296,,1,data / help / provide,1.954200318895114
"I will do data engineering using python, sql and aws",https://www.fiverr.com/madhureddy37/do-data-engineering-using-python-sql-and-aws?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=32&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=9f461151-d675-485e-875f-95464699619f,,,"PKR 8,701",,,8701,Unknown,i will do data engineering using python sql and aws,10,madhureddy37,32,9.071308163280625,,5,engineering / data engineering / data,1.6725453544924873
I will data mine for business strategy,https://www.fiverr.com/frbddnforest/data-mine-for-business-strategy?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=33&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=e10e3ab8-781e-403b-aff9-67105aa99e4a,,,"PKR 184,884",,,184884,Unknown,i will data mine for business strategy,7,frbddnforest,33,12.127489289152017,,1,data / help / provide,1.1144035745693568
I will do your data warehouse design and etl and dashboards,https://www.fiverr.com/amalelb477/do-your-data-warehouse-design-and-etl-and-dashboards?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=34&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=323fcc60-2283-49b0-a150-54673309a0f5,,,"PKR 21,752",,,21752,Unknown,i will do your data warehouse design and etl and dashboards,11,amalelb477,34,9.987506958039702,,8,etl / data / create,1.3665965778496787
I will automate your data process with google sheets or python,https://www.fiverr.com/excelbuddy/write-a-script-or-automate-a-task-in-excel-or-google-sheets?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=35&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=1b76c4e4-4a65-4e3b-a74e-948f0149f39b,,Level 1 Seller,"PKR 2,176",,,2176,Level 1 Seller,i will automate your data process with google sheets or python,11,excelbuddy,35,7.685703061234547,,0,google / sheets / google sheets,12.186029448097656
I will do extract transform load data with python,https://www.fiverr.com/gibraltartech/do-extract-transform-load-data-with-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=36&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=35098c2f-009f-464f-ac16-d0041c5d9924,,,"PKR 21,752",,,21752,Unknown,i will do extract transform load data with python,9,gibraltartech,36,9.987506958039702,,1,data / help / provide,2.546395691356429
I will make proper excel data base and create reports,https://www.fiverr.com/aezof_be/make-proper-excel-data-base-and-create-reports?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=37&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=5fb9d35c-cb1a-46f3-849f-1c4b1bdf5071,,,"PKR 11,964",,,11964,Unknown,i will make proper excel data base and create reports,10,aezof_be,37,9.389741000342472,,10,excel / vba / macros,10.112920917401217
I will work on tsql ssis performance tuning and batch scheduling,https://www.fiverr.com/nilay9108/work-on-tsql-ssis-performance-tuning-and-batch-scheduling?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=38&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=bfa1daeb-aa0d-4259-b967-9cb267dd822d,,,"PKR 27,189",,,27189,Unknown,i will work on tsql ssis performance tuning and batch scheduling,11,nilay9108,38,10.210604537626516,,1,data / help / provide,5.040865538182684
I will extract your company technical data transfrom and validate,https://www.fiverr.com/hassaanakbar347/extract-your-company-technical-data-transfrom-and-validate?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=39&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=d19f8fe2-a66c-4943-a955-3c8f5ae497b6,,,"PKR 3,263",,,3263,Unknown,i will extract your company technical data transfrom and validate,10,hassaanakbar347,39,8.090708716083997,,1,data / help / provide,2.7321518084886574
I will do mining engineer analysis,https://www.fiverr.com/giorgi449/do-mining-engineer-analysis?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=40&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=bd115e54-45ee-4bad-95f1-db4a7414d34e,,,"PKR 130,507",,,130507,Unknown,i will do mining engineer analysis,6,giorgi449,40,11.779189806547944,,11,engineer / data engineer / data,5.488990176037059
I will assists you in machine learning with matlab,https://www.fiverr.com/farooqsial639/assists-you-in-machine-learning-with-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=41&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=295f796d-bdcd-425a-8741-a497c660d1f1,,,"PKR 9,788",,,9788,Unknown,i will assists you in machine learning with matlab,9,farooqsial639,41,9.18901458526143,,6,learning / machine / machine learning,6.871858732115808
"I will clean, split, merge or organize your databases with python or r",https://www.fiverr.com/bastianbarraza/clean-split-merge-or-organize-your-databases-with-python-or-r-a234?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=42&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=8e80acf9-616f-4c7b-a85e-9f3af1863722,,,"PKR 4,351",,,4351,Unknown,i will clean split merge or organize your databases with python or r,13,bastianbarraza,42,8.378390788535778,,1,data / help / provide,9.292867647189054
I will fix migrate analyze predict your data,https://www.fiverr.com/anttipalo/fix-migrate-analyze-predict-your-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=43&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=90d59dde-dd8b-4890-aeb3-2df7905c7ac7,,,"PKR 4,351",,,4351,Unknown,i will fix migrate analyze predict your data,8,anttipalo,43,8.378390788535778,,1,data / help / provide,6.041021678687606
"I will help in solutions with database,etl, visualizationand webscrapping",https://www.fiverr.com/muhammedriyaz01/help-in-solutions-with-database-etl-visualization-and-webscrapping?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=44&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=71644021-96cf-43f6-b90e-eb5332c609cb,,,"PKR 2,176",,,2176,Unknown,i will help in solutions with database etl visualizationand webscrapping,10,muhammedriyaz01,44,7.685703061234547,,8,etl / data / create,5.16073660435108
I will do real estate design according to the property architecture,https://www.fiverr.com/akhilakhil71/do-real-estate-design-according-to-the-property-architecture?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=45&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=b5ad74e3-ea37-4eda-8e20-99f8e58ef1aa,,,"PKR 10,876",,,10876,Unknown,i will do real estate design according to the property architecture,11,akhilakhil71,45,9.294405747093853,,1,data / help / provide,2.101673652518346
I will analyze your data I am good at data science,https://www.fiverr.com/mesuttoruk/analyze-your-data-i-am-good-at-data-science?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=46&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=9f04e594-30c6-487e-9dca-0e7b1db734f7,,,"PKR 2,176",,,2176,Unknown,i will analyze your data i am good at data science,11,mesuttoruk,46,7.685703061234547,,2,data science / science / data,5.36915092441877
